1024,0,1000,216223
2048,0,1000,388645
4096,0,1000,766900
8192,0,1000,1510758
16384,0,1000,2684940
32768,0,1000,5758832
65536,0,1000,10519842
131072,0,1000,20477433
262144,0,1000,39349126
524288,0,1000,81981024
