1, 8, 0, 3, 0.000318,
1, 8, 0, 1, 0.001614,
1, 8, 0, 2, 0.001901,
1, 8, 0, 0, 0.000507,
1, 8, 0, 3, 0.001020,
1, 8, 0, 0, 0.001593,
1, 8, 0, 1, 0.000361,
1, 8, 0, 2, 0.001042,
1, 8, 0, 4, 0.001634,
1, 8, 0, 1, 0.001347,
1, 8, 0, 2, 0.000677,
1, 8, 0, 2, 0.001048,
1, 8, 0, 0, 0.000376,
1, 8, 0, 4, 0.000612,
1, 8, 0, 3, 0.001135,
1, 8, 0, 1, 0.001561,
1, 8, 0, 0, 0.001623,
1, 8, 0, 1, 0.001611,
1, 8, 0, 2, 0.001286,
1, 8, 0, 1, 0.001443,
1, 8, 0, 1, 0.001578,
1, 8, 0, 3, 0.001215,
1, 8, 0, 2, 0.001293,
1, 8, 0, 4, 0.001705,
1, 8, 0, 2, 0.001491,
1, 8, 0, 0, 0.001674,
1, 8, 0, 2, 0.001201,
1, 8, 0, 3, 0.001128,
1, 8, 0, 2, 0.001244,
1, 8, 0, 0, 0.001456,
1, 8, 0, 4, 0.001562,
1, 8, 0, 2, 0.000380,
1, 8, 0, 2, 0.001267,
1, 8, 0, 3, 0.001021,
1, 8, 0, 4, 0.001882,
1, 8, 0, 2, 0.001518,
1, 8, 0, 3, 0.001317,
1, 8, 0, 1, 0.001406,
1, 8, 0, 1, 0.001031,
1, 8, 0, 2, 0.000705,
1, 8, 0, 4, 0.000713,
1, 8, 0, 3, 0.002088,
1, 8, 0, 1, 0.002789,
1, 8, 0, 4, 0.003431,
1, 8, 0, 4, 0.003281,
1, 8, 0, 2, 0.001950,
1, 8, 0, 3, 0.001781,
1, 8, 0, 4, 0.001696,
1, 8, 0, 0, 0.001734,
1, 8, 0, 0, 0.002804,
1, 8, 0, 3, 0.001780,
1, 8, 0, 1, 0.001256,
1, 8, 0, 1, 0.002634,
1, 8, 0, 0, 0.002212,
1, 8, 0, 1, 0.002604,
1, 8, 0, 3, 0.001712,
1, 8, 0, 2, 0.000994,
1, 8, 0, 0, 0.002564,
1, 8, 0, 1, 0.001643,
1, 8, 0, 1, 0.001383,
1, 8, 0, 0, 0.001024,
1, 8, 0, 0, 0.000612,
1, 8, 0, 4, 0.002028,
1, 8, 0, 2, 0.002132,
1, 8, 0, 1, 0.003130,
1, 8, 0, 0, 0.000886,
1, 8, 0, 1, 0.002248,
1, 8, 0, 4, 0.001956,
1, 8, 0, 3, 0.001710,
1, 8, 0, 2, 0.002222,
1, 8, 0, 4, 0.003151,
1, 8, 0, 0, 0.002213,
1, 8, 0, 2, 0.002206,
1, 8, 0, 0, 0.002521,
1, 8, 0, 4, 0.000829,
1, 8, 0, 2, 0.001638,
1, 8, 0, 4, 0.002369,
1, 8, 0, 4, 0.002354,
1, 8, 0, 3, 0.001444,
1, 8, 0, 0, 0.001949,
1, 8, 0, 2, 0.000736,
1, 8, 0, 3, 0.001610,
1, 8, 0, 1, 0.002131,
1, 8, 0, 3, 0.000796,
1, 8, 0, 3, 0.001457,
1, 8, 0, 4, 0.001898,
1, 8, 0, 3, 0.000759,
1, 8, 0, 1, 0.001794,
1, 8, 0, 4, 0.001776,
1, 8, 0, 4, 0.001464,
1, 8, 0, 2, 0.001403,
1, 8, 0, 0, 0.000855,
1, 8, 0, 1, 0.001754,
1, 8, 0, 3, 0.001431,
1, 8, 0, 4, 0.002870,
1, 8, 0, 2, 0.000971,
1, 8, 0, 1, 0.001982,
1, 8, 0, 1, 0.001914,
1, 8, 0, 4, 0.002264,
1, 8, 0, 4, 0.001616,
1, 8, 0, 0, 0.001333,
1, 8, 0, 0, 0.001522,
1, 8, 0, 4, 0.001331,
1, 8, 0, 3, 0.001228,
1, 8, 0, 2, 0.001108,
1, 8, 0, 1, 0.001369,
1, 8, 0, 2, 0.001269,
1, 8, 0, 2, 0.001405,
1, 8, 0, 2, 0.001305,
1, 8, 0, 2, 0.001494,
1, 8, 0, 2, 0.001110,
1, 8, 0, 1, 0.000400,
1, 8, 0, 1, 0.000974,
1, 8, 0, 0, 0.000978,
1, 8, 0, 1, 0.001986,
1, 8, 0, 1, 0.000855,
1, 8, 0, 0, 0.000880,
1, 8, 0, 4, 0.002052,
1, 8, 0, 4, 0.000602,
1, 8, 0, 4, 0.001843,
1, 8, 0, 0, 0.000857,
1, 8, 0, 4, 0.001477,
1, 8, 0, 1, 0.001767,
1, 8, 0, 2, 0.001440,
1, 8, 0, 2, 0.001299,
1, 8, 0, 1, 0.001800,
1, 8, 0, 1, 0.001905,
1, 8, 0, 0, 0.001170,
1, 8, 0, 4, 0.001582,
1, 8, 0, 2, 0.000406,
1, 8, 0, 2, 0.000960,
1, 8, 0, 1, 0.001983,
1, 8, 0, 2, 0.001570,
1, 8, 0, 3, 0.001580,
1, 8, 0, 1, 0.002408,
1, 8, 0, 0, 0.002102,
1, 8, 0, 1, 0.001932,
1, 8, 0, 3, 0.001659,
1, 8, 0, 4, 0.001525,
1, 8, 0, 4, 0.001646,
1, 8, 0, 3, 0.000747,
1, 8, 0, 1, 0.001788,
1, 8, 0, 2, 0.001299,
1, 8, 0, 4, 0.001683,
