1, 4, 0, 0, 0.002780,
1, 4, 0, 4, 0.002797,
1, 4, 0, 1, 0.002457,
1, 4, 0, 2, 0.002171,
1, 4, 0, 2, 0.001969,
1, 4, 0, 1, 0.001747,
1, 4, 0, 1, 0.002459,
1, 4, 0, 0, 0.002400,
1, 4, 0, 4, 0.001446,
1, 4, 0, 2, 0.002273,
1, 4, 0, 2, 0.002162,
1, 4, 0, 1, 0.002265,
1, 4, 0, 2, 0.001687,
1, 4, 0, 3, 0.002053,
1, 4, 0, 1, 0.002181,
1, 4, 0, 0, 0.002157,
1, 4, 0, 1, 0.002484,
1, 4, 0, 3, 0.001039,
1, 4, 0, 4, 0.002073,
1, 4, 0, 4, 0.002024,
1, 4, 0, 3, 0.002196,
1, 4, 0, 1, 0.002612,
1, 4, 0, 2, 0.000845,
1, 4, 0, 4, 0.002221,
1, 4, 0, 3, 0.002377,
1, 4, 0, 4, 0.000595,
1, 4, 0, 0, 0.002433,
1, 4, 0, 3, 0.002164,
1, 4, 0, 3, 0.001191,
1, 4, 0, 0, 0.002016,
1, 4, 0, 0, 0.001555,
1, 4, 0, 4, 0.002500,
1, 4, 0, 1, 0.000934,
1, 4, 0, 3, 0.002871,
1, 4, 0, 3, 0.003144,
1, 4, 0, 0, 0.003199,
1, 4, 0, 1, 0.003107,
1, 4, 0, 1, 0.003056,
1, 4, 0, 1, 0.002713,
1, 4, 0, 0, 0.002463,
1, 4, 0, 4, 0.003007,
1, 4, 0, 3, 0.003122,
1, 4, 0, 4, 0.003193,
1, 4, 0, 3, 0.003344,
1, 4, 0, 1, 0.003323,
1, 4, 0, 0, 0.002978,
1, 4, 0, 3, 0.003570,
1, 4, 0, 0, 0.002510,
1, 4, 0, 4, 0.001881,
1, 4, 0, 4, 0.002717,
1, 4, 0, 4, 0.001202,
1, 4, 0, 4, 0.001615,
1, 4, 0, 2, 0.002249,
1, 4, 0, 1, 0.000941,
1, 4, 0, 3, 0.001307,
1, 4, 0, 1, 0.002357,
1, 4, 0, 2, 0.002253,
1, 4, 0, 0, 0.002383,
1, 4, 0, 4, 0.001023,
1, 4, 0, 1, 0.002563,
1, 4, 0, 2, 0.002334,
1, 4, 0, 1, 0.001373,
1, 4, 0, 2, 0.002336,
1, 4, 0, 3, 0.000675,
1, 4, 0, 0, 0.002292,
1, 4, 0, 2, 0.001432,
1, 4, 0, 4, 0.001596,
1, 4, 0, 1, 0.002028,
1, 4, 0, 3, 0.002324,
1, 4, 0, 0, 0.002129,
1, 4, 0, 4, 0.002448,
1, 4, 0, 2, 0.002405,
1, 4, 0, 0, 0.001953,
1, 4, 0, 3, 0.002474,
1, 4, 0, 3, 0.002158,
1, 4, 0, 3, 0.002153,
1, 4, 0, 3, 0.001003,
1, 4, 0, 1, 0.001398,
1, 4, 0, 3, 0.002613,
1, 4, 0, 4, 0.002439,
1, 4, 0, 1, 0.002291,
1, 4, 0, 4, 0.002701,
1, 4, 0, 3, 0.002219,
1, 4, 0, 3, 0.001331,
1, 4, 0, 3, 0.001800,
1, 4, 0, 3, 0.002703,
1, 4, 0, 1, 0.000598,
1, 4, 0, 0, 0.001313,
1, 4, 0, 4, 0.002272,
1, 4, 0, 3, 0.002368,
1, 4, 0, 3, 0.002313,
1, 4, 0, 3, 0.002321,
1, 4, 0, 4, 0.002286,
1, 4, 0, 2, 0.002298,
1, 4, 0, 2, 0.002363,
1, 4, 0, 1, 0.002272,
1, 4, 0, 4, 0.000567,
1, 4, 0, 3, 0.002015,
1, 4, 0, 0, 0.002072,
1, 4, 0, 3, 0.002239,
1, 4, 0, 0, 0.001882,
1, 4, 0, 4, 0.001294,
1, 4, 0, 2, 0.000998,
1, 4, 0, 0, 0.002000,
1, 4, 0, 4, 0.002120,
1, 4, 0, 0, 0.002127,
1, 4, 0, 0, 0.002006,
1, 4, 0, 4, 0.000699,
1, 4, 0, 4, 0.001997,
1, 4, 0, 1, 0.001466,
1, 4, 0, 4, 0.001738,
1, 4, 0, 2, 0.001769,
1, 4, 0, 2, 0.000906,
1, 4, 0, 4, 0.001964,
1, 4, 0, 2, 0.001516,
1, 4, 0, 2, 0.001502,
1, 4, 0, 0, 0.001605,
1, 4, 0, 4, 0.000771,
1, 4, 0, 3, 0.001555,
1, 4, 0, 1, 0.002001,
1, 4, 0, 2, 0.001329,
1, 4, 0, 3, 0.000420,
1, 4, 0, 4, 0.000637,
1, 4, 0, 3, 0.001293,
1, 4, 0, 1, 0.001330,
1, 4, 0, 3, 0.001185,
1, 4, 0, 0, 0.001978,
1, 4, 0, 2, 0.000526,
1, 4, 0, 1, 0.001347,
1, 4, 0, 0, 0.001530,
1, 4, 0, 0, 0.001635,
1, 4, 0, 1, 0.001483,
1, 4, 0, 1, 0.001499,
1, 4, 0, 0, 0.001518,
1, 4, 0, 3, 0.001423,
1, 4, 0, 0, 0.001622,
1, 4, 0, 0, 0.001559,
1, 4, 0, 1, 0.001566,
1, 4, 0, 4, 0.001797,
1, 4, 0, 1, 0.001374,
1, 4, 0, 2, 0.001208,
1, 4, 0, 0, 0.001199,
1, 4, 0, 3, 0.001035,
1, 4, 0, 1, 0.001282,
1, 4, 0, 2, 0.001283,
1, 4, 0, 3, 0.001376,
1, 4, 0, 4, 0.000403,
1, 4, 0, 2, 0.001057,
1, 4, 0, 2, 0.001063,
1, 4, 0, 4, 0.001128,
1, 4, 0, 0, 0.001219,
1, 4, 0, 1, 0.001121,
1, 4, 0, 2, 0.000727,
1, 4, 0, 4, 0.001131,
1, 4, 0, 4, 0.001109,
1, 4, 0, 0, 0.000848,
1, 4, 0, 3, 0.000673,
1, 4, 0, 1, 0.000746,
1, 4, 0, 3, 0.000683,
1, 4, 0, 1, 0.000858,
1, 4, 0, 1, 0.000755,
1, 4, 0, 0, 0.001204,
1, 4, 0, 3, 0.000640,
1, 4, 0, 4, 0.001053,
1, 4, 0, 0, 0.000806,
1, 4, 0, 3, 0.000711,
1, 4, 0, 4, 0.001013,
1, 4, 0, 1, 0.000653,
1, 4, 0, 4, 0.000870,
1, 4, 0, 1, 0.000668,
1, 4, 0, 4, 0.000809,
1, 4, 0, 3, 0.000554,
1, 4, 0, 3, 0.000560,
1, 4, 0, 3, 0.000625,
1, 4, 0, 0, 0.000583,
1, 4, 0, 0, 0.000600,
1, 4, 0, 1, 0.000628,
1, 4, 0, 1, 0.000294,
1, 4, 0, 4, 0.000757,
1, 4, 0, 0, 0.000540,
